,codigo_tse,uf,nome_municipio,capital,codigo_ibge
4281,89443,RS,SANTA MARGARIDA DO SUL,0,4316972
4282,88412,RS,SANTA MARIA,0,4316907
4283,86207,RS,SANTA MARIA DO HERVAL,0,4316956
4284,88471,RS,SANTA ROSA,0,4317202
4285,87629,RS,SANTA TEREZA,0,4317251
4286,88498,RS,SANTA VITÓRIA DO PALMAR,0,4317301
4287,88439,RS,SANTANA DA BOA VISTA,0,4317004
4288,88455,RS,SANTANA DO LIVRAMENTO,0,4317103
4289,88510,RS,SANTIAGO,0,4317400
4290,88552,RS,SANTO ANTÔNIO DA PATRULHA,0,4317608
4291,88579,RS,SANTO ANTÔNIO DAS MISSÕES,0,4317707
4292,87645,RS,SANTO ANTÔNIO DO PALMA,0,4317558
4293,87661,RS,SANTO ANTÔNIO DO PLANALTO,0,4317756
4294,88595,RS,SANTO AUGUSTO,0,4317806
4295,88617,RS,SANTO CRISTO,0,4317905
4296,87688,RS,SANTO EXPEDITO DO SUL,0,4317954
4297,88536,RS,SANTO ÂNGELO,0,4317509
4298,88994,RS,SAPIRANGA,0,4319901
4299,89010,RS,SAPUCAIA DO SUL,0,4320008
4300,89036,RS,SARANDI,0,4320107
4301,89052,RS,SEBERI,0,4320206
4302,85707,RS,SEDE NOVA,0,4320230
4303,85529,RS,SEGREDO,0,4320263
4304,89079,RS,SELBACH,0,4320305
4305,88765,RS,SENADOR SALGADO FILHO,0,4320321
4306,87882,RS,SENTINELA DO SUL,0,4320354
4307,89095,RS,SERAFINA CORRÊA,0,4320404
4308,89117,RS,SERTÃO,0,4320503
4309,87920,RS,SERTÃO SANTANA,0,4320552
4310,88706,RS,SETE DE SETEMBRO,0,4320578
4311,89133,RS,SEVERIANO DE ALMEIDA,0,4320602
4312,84956,RS,SILVEIRA MARTINS,0,4320651
4313,87947,RS,SINIMBU,0,4320677
4314,89176,RS,SOBRADINHO,0,4320701
4315,89192,RS,SOLEDADE,0,4320800
4316,88633,RS,SÃO BORJA,0,4318002
4317,84832,RS,SÃO DOMINGOS DO SUL,0,4318051
4318,88650,RS,SÃO FRANCISCO DE ASSIS,0,4318101
4319,88676,RS,SÃO FRANCISCO DE PAULA,0,4318200
4320,88692,RS,SÃO GABRIEL,0,4318309
4321,88714,RS,SÃO JERÔNIMO,0,4318408
4322,84794,RS,SÃO JORGE,0,4318440
4323,87769,RS,SÃO JOSÉ DAS MISSÕES,0,4318457
4324,85588,RS,SÃO JOSÉ DO HERVAL,0,4318465
4325,85324,RS,SÃO JOSÉ DO HORTÊNCIO,0,4318481
4326,87742,RS,SÃO JOSÉ DO INHACORÁ,0,4318499
4327,88730,RS,SÃO JOSÉ DO NORTE,0,4318507
4328,88757,RS,SÃO JOSÉ DO OURO,0,4318606
4329,89460,RS,SÃO JOSÉ DO SUL,0,4318614
4330,87726,RS,SÃO JOSÉ DOS AUSENTES,0,4318622
4331,84859,RS,SÃO JOÃO DA URTIGA,0,4318424
4332,87700,RS,SÃO JOÃO DO POLÊSINE,0,4318432
4333,88773,RS,SÃO LEOPOLDO,0,4318705
4334,88790,RS,SÃO LOURENÇO DO SUL,0,4318804
4335,88811,RS,SÃO LUIZ GONZAGA,0,4318903
4336,88838,RS,SÃO MARCOS,0,4319000
4337,88854,RS,SÃO MARTINHO,0,4319109
4338,87785,RS,SÃO MARTINHO DA SERRA,0,4319125
4339,85480,RS,SÃO MIGUEL DAS MISSÕES,0,4319158
4340,88870,RS,SÃO NICOLAU,0,4319208
4341,88897,RS,SÃO PAULO DAS MISSÕES,0,4319307
4342,87807,RS,SÃO PEDRO DA SERRA,0,4319356
4343,89486,RS,SÃO PEDRO DAS MISSÕES,0,4319364
4344,87823,RS,SÃO PEDRO DO BUTIÁ,0,4319372
4345,88919,RS,SÃO PEDRO DO SUL,0,4319406
4346,88935,RS,SÃO SEBASTIÃO DO CAÍ,0,4319505
4347,88951,RS,SÃO SEPÉ,0,4319604
4348,88978,RS,SÃO VALENTIM,0,4319703
4349,87840,RS,SÃO VALENTIM DO SUL,0,4319711
4350,87866,RS,SÃO VALÉRIO DO SUL,0,4319737
4351,85383,RS,SÃO VENDELINO,0,4319752
4352,86754,RS,SÃO VICENTE DO SUL,0,4319802
4353,87904,RS,SÉRIO,0,4320453
4354,88722,RS,TABAÍ,0,4320859
4355,89214,RS,TAPEJARA,0,4320909
4356,89230,RS,TAPERA,0,4321006
4357,89257,RS,TAPES,0,4321105
4358,89273,RS,TAQUARA,0,4321204
4359,89290,RS,TAQUARI,0,4321303
4360,85669,RS,TAQUARUÇU DO SUL,0,4321329
4361,89710,RS,TAVARES,0,4321352
4362,89311,RS,TENENTE PORTELA,0,4321402
4363,85162,RS,TERRA DE AREIA,0,4321436
4364,98213,RS,TEUTÔNIA,0,4321451
4365,89508,RS,TIO HUGO,0,4321469
4366,87963,RS,TIRADENTES DO SUL,0,4321477
4367,88900,RS,TOROPI,0,4321493
4368,89338,RS,TORRES,0,4321501
4369,89354,RS,TRAMANDAÍ,0,4321600
4370,87980,RS,TRAVESSEIRO,0,4321626
4371,85006,RS,TRINDADE DO SUL,0,4321956
4372,89435,RS,TRIUNFO,0,4322004
4373,84743,RS,TRÊS ARROIOS,0,4321634
4374,85367,RS,TRÊS CACHOEIRAS,0,4321667
4375,89370,RS,TRÊS COROAS,0,4321709
4376,89397,RS,TRÊS DE MAIO,0,4321808
4377,88005,RS,TRÊS FORQUILHAS,0,4321832
4378,86142,RS,TRÊS PALMEIRAS,0,4321857
4379,89419,RS,TRÊS PASSOS,0,4321907
4380,89451,RS,TUCUNDUVA,0,4322103
4381,84840,RS,TUNAS,0,4322152
4382,88021,RS,TUPANCI DO SUL,0,4322186
4383,89478,RS,TUPANCIRETÃ,0,4322202
4384,85723,RS,TUPANDI,0,4322251
4385,89494,RS,TUPARENDI,0,4322301
4386,88501,RS,TURUÇU,0,4322327
4387,88609,RS,UBIRETAMA,0,4322343
4388,88480,RS,UNISTALDA,0,4322376
4389,88048,RS,UNIÃO DA SERRA,0,4322350
4390,89516,RS,URUGUAIANA,0,4322400
4391,89532,RS,VACARIA,0,4322509
4392,88064,RS,VALE DO SOL,0,4322533
4393,88080,RS,VALE REAL,0,4322541
4394,88668,RS,VALE VERDE,0,4322525
4395,84913,RS,VANINI,0,4322558
4396,89559,RS,VENÂNCIO AIRES,0,4322608
4397,89575,RS,VERA CRUZ,0,4322707
4398,89591,RS,VERANÓPOLIS,0,4322806
4399,88781,RS,VESPASIANO CORRÊA,0,4322855
4400,89613,RS,VIADUTOS,0,4322905
4401,89630,RS,VIAMÃO,0,4323002
4402,89656,RS,VICENTE DUTRA,0,4323101
4403,89699,RS,VICTOR GRAEFF,0,4323200
4404,86061,RS,VILA FLORES,0,4323309
4405,88749,RS,VILA LÂNGARO,0,4323358
4406,85642,RS,VILA MARIA,0,4323408
4407,88102,RS,VILA NOVA DO SUL,0,4323457
4408,85600,RS,VISTA ALEGRE,0,4323507
4409,85863,RS,VISTA ALEGRE DO PRATA,0,4323606
4410,85847,RS,VISTA GAÚCHA,0,4323705
4411,88129,RS,VITÓRIA DAS MISSÕES,0,4323754
4412,89524,RS,WESTFÁLIA,0,4323770
4413,88145,RS,XANGRI-LÁ,0,4323804
4414,84948,RS,ÁGUA SANTA,0,4300059
4415,84735,RS,ÁUREA,0,4301552
4416,80225,SC,ABDON BATISTA,0,4200051
4417,80012,SC,ABELARDO LUZ,0,4200101
4418,80039,SC,AGROLÂNDIA,0,4200200
4419,80055,SC,AGRONÔMICA,0,4200309
4420,80136,SC,ALFREDO WAGNER,0,4200705
4421,81302,SC,ALTO BELA VISTA,0,4200754
4422,80152,SC,ANCHIETA,0,4200804
4423,80179,SC,ANGELINA,0,4200903
4424,80195,SC,ANITA GARIBALDI,0,4201000
4425,80217,SC,ANITÁPOLIS,0,4201109
4426,80233,SC,ANTÔNIO CARLOS,0,4201208
4427,80063,SC,APIÚNA,0,4201257
4428,80489,SC,ARABUTÃ,0,4201273
4429,80250,SC,ARAQUARI,0,4201307
4430,80276,SC,ARARANGUÁ,0,4201406
4431,80292,SC,ARMAZÉM,0,4201505
4432,80314,SC,ARROIO TRINTA,0,4201604
4433,80802,SC,ARVOREDO,0,4201653
4434,80330,SC,ASCURRA,0,4201703
4435,80357,SC,ATALANTA,0,4201802
4436,80373,SC,AURORA,0,4201901
4437,81728,SC,BALNEÁRIO ARROIO DO SILVA,0,4201950
4438,80683,SC,BALNEÁRIO BARRA DO SUL,0,4202057
4439,80390,SC,BALNEÁRIO CAMBORIÚ,0,4202008
4440,81744,SC,BALNEÁRIO GAIVOTA,0,4202073
4441,82511,SC,BALNEÁRIO PIÇARRAS,0,4212809
4442,83909,SC,BALNEÁRIO RINCÃO,0,4220000
4443,81582,SC,BANDEIRANTE,0,4202081
4444,81760,SC,BARRA BONITA,0,4202099
4445,80411,SC,BARRA VELHA,0,4202107
4446,81221,SC,BELA VISTA DO TOLDO,0,4202131
4447,80748,SC,BELMONTE,0,4202156
4448,80438,SC,BENEDITO NOVO,0,4202206
4449,80454,SC,BIGUAÇU,0,4202305
4450,80470,SC,BLUMENAU,0,4202404
4451,81280,SC,BOCAINA DO SUL,0,4202438
4452,83895,SC,BOM JARDIM DA SERRA,0,4202503
4453,81388,SC,BOM JESUS,0,4202537
4454,81469,SC,BOM JESUS DO OESTE,0,4202578
4455,80497,SC,BOM RETIRO,0,4202602
4456,80985,SC,BOMBINHAS,0,4202453
4457,80519,SC,BOTUVERÁ,0,4202701
4458,80535,SC,BRAÇO DO NORTE,0,4202800
4459,80420,SC,BRAÇO DO TROMBUDO,0,4202859
4460,81787,SC,BRUNÓPOLIS,0,4202875
4461,80551,SC,BRUSQUE,0,4202909
4462,80594,SC,CAIBI,0,4203105
4463,80667,SC,CALMON,0,4203154
4464,80616,SC,CAMBORIÚ,0,4203204
4465,80632,SC,CAMPO ALEGRE,0,4203303
4466,80659,SC,CAMPO BELO DO SUL,0,4203402
4467,80675,SC,CAMPO ERÊ,0,4203501
4468,80691,SC,CAMPOS NOVOS,0,4203600
4469,80713,SC,CANELINHA,0,4203709
4470,80730,SC,CANOINHAS,0,4203808
4471,80756,SC,CAPINZAL,0,4203907
4472,81027,SC,CAPIVARI DE BAIXO,0,4203956
4473,81248,SC,CAPÃO ALTO,0,4203253
4474,80772,SC,CATANDUVAS,0,4204004
4475,80799,SC,CAXAMBU DO SUL,0,4204103
4476,80578,SC,CAÇADOR,0,4203006
4477,80268,SC,CELSO RAMOS,0,4204152
4478,80381,SC,CERRO NEGRO,0,4204178
4479,81701,SC,CHAPADÃO DO LAGEADO,0,4204194
4480,80810,SC,CHAPECÓ,0,4204202
4481,80306,SC,COCAL DO SUL,0,4204251
4482,80837,SC,CONCÓRDIA,0,4204301
4483,81043,SC,CORDILHEIRA ALTA,0,4204350
4484,80853,SC,CORONEL FREITAS,0,4204400
4485,81108,SC,CORONEL MARTINS,0,4204459
4486,83950,SC,CORREIA PINTO,0,4204558
4487,80870,SC,CORUPÁ,0,4204509
4488,80896,SC,CRICIÚMA,0,4204608
4489,80918,SC,CUNHA PORÃ,0,4204707
4490,81620,SC,CUNHATAÍ,0,4204756
4491,80934,SC,CURITIBANOS,0,4204806
4492,80950,SC,DESCANSO,0,4204905
4493,80977,SC,DIONÍSIO CERQUEIRA,0,4205001
4494,80993,SC,DONA EMMA,0,4205100
4495,80080,SC,DOUTOR PEDRINHO,0,4205159
4496,81426,SC,ENTRE RIOS,0,4205175
4497,81167,SC,ERMO,0,4205191
4498,81019,SC,ERVAL VELHO,0,4205209
4499,81035,SC,FAXINAL DOS GUEDES,0,4205308
4500,81604,SC,FLOR DO SERTÃO,0,4205357
4501,81051,SC,FLORIANÓPOLIS,1,4205407
4502,80888,SC,FORMOSA DO SUL,0,4205431
4503,81060,SC,FORQUILHINHA,0,4205456
4504,81078,SC,FRAIBURGO,0,4205506
4505,81329,SC,FREI ROGÉRIO,0,4205555
4506,81094,SC,GALVÃO,0,4205605
4507,81132,SC,GAROPABA,0,4205704
4508,81159,SC,GARUVA,0,4205803
4509,81175,SC,GASPAR,0,4205902
4510,81116,SC,GOVERNADOR CELSO RAMOS,0,4206009
4511,81213,SC,GRAVATAL,0,4206207
4512,81191,SC,GRÃO-PARÁ,0,4206108
4513,81230,SC,GUABIRUBA,0,4206306
4514,81256,SC,GUARACIABA,0,4206405
4515,81272,SC,GUARAMIRIM,0,4206504
4516,81299,SC,GUARUJÁ DO SUL,0,4206603
4517,80527,SC,GUATAMBÚ,0,4206652
4518,81310,SC,HERVAL D'OESTE,0,4206702
4519,81400,SC,IBIAM,0,4206751
4520,81337,SC,IBICARÉ,0,4206801
4521,81353,SC,IBIRAMA,0,4206900
4522,81396,SC,ILHOTA,0,4207106
4523,81418,SC,IMARUÍ,0,4207205
4524,81434,SC,IMBITUBA,0,4207304
4525,81450,SC,IMBUIA,0,4207403
4526,81477,SC,INDAIAL,0,4207502
4527,81361,SC,IOMERÊ,0,4207577
4528,81493,SC,IPIRA,0,4207601
4529,80020,SC,IPORÃ DO OESTE,0,4207650
4530,80829,SC,IPUAÇU,0,4207684
4531,81515,SC,IPUMIRIM,0,4207700
4532,80187,SC,IRACEMINHA,0,4207759
4533,81531,SC,IRANI,0,4207809
4534,80861,SC,IRATI,0,4207858
4535,81558,SC,IRINEÓPOLIS,0,4207908
4536,81590,SC,ITAIÓPOLIS,0,4208104
4537,81612,SC,ITAJAÍ,0,4208203
4538,81639,SC,ITAPEMA,0,4208302
4539,81655,SC,ITAPIRANGA,0,4208401
4540,81663,SC,ITAPOÁ,0,4208450
4541,81671,SC,ITUPORANGA,0,4208500
4542,81574,SC,ITÁ,0,4208005
4543,81370,SC,IÇARA,0,4207007
4544,81698,SC,JABORÁ,0,4208609
4545,81710,SC,JACINTO MACHADO,0,4208708
4546,81736,SC,JAGUARUNA,0,4208807
4547,81752,SC,JARAGUÁ DO SUL,0,4208906
4548,81140,SC,JARDINÓPOLIS,0,4208955
4549,81779,SC,JOAÇABA,0,4209003
4550,81795,SC,JOINVILLE,0,4209102
4551,80101,SC,JOSÉ BOITEUX,0,4209151
4552,81540,SC,JUPIÁ,0,4209177
4553,81817,SC,LACERDÓPOLIS,0,4209201
4554,81833,SC,LAGES,0,4209300
4555,81850,SC,LAGUNA,0,4209409
4556,80586,SC,LAJEADO GRANDE,0,4209458
4557,81876,SC,LAURENTINO,0,4209508
4558,81892,SC,LAURO MÜLLER,0,4209607
4559,81914,SC,LEBON RÉGIS,0,4209706
4560,81930,SC,LEOBERTO LEAL,0,4209805
4561,80047,SC,LINDÓIA DO SUL,0,4209854
4562,81957,SC,LONTRAS,0,4209904
4563,81809,SC,LUZERNA,0,4210035
4564,81973,SC,LUÍS ALVES,0,4210001
4565,80900,SC,MACIEIRA,0,4210050
4566,81990,SC,MAFRA,0,4210100
4567,82015,SC,MAJOR GERCINO,0,4210209
4568,82031,SC,MAJOR VIEIRA,0,4210308
4569,83917,SC,MARACAJÁ,0,4210407
4570,82058,SC,MARAVILHA,0,4210506
4571,82066,SC,MAREMA,0,4210555
4572,82074,SC,MASSARANDUBA,0,4210605
4573,82090,SC,MATOS COSTA,0,4210704
4574,82112,SC,MELEIRO,0,4210803
4575,80365,SC,MIRIM DOCE,0,4210852
4576,82139,SC,MODELO,0,4210902
4577,82155,SC,MONDAÍ,0,4211009
4578,80004,SC,MONTE CARLO,0,4211058
4579,82171,SC,MONTE CASTELO,0,4211108
4580,82198,SC,MORRO DA FUMAÇA,0,4211207
4581,81086,SC,MORRO GRANDE,0,4211256
4582,82210,SC,NAVEGANTES,0,4211306
4583,82236,SC,NOVA ERECHIM,0,4211405
4584,80322,SC,NOVA ITABERABA,0,4211454
4585,82252,SC,NOVA TRENTO,0,4211504
4586,82279,SC,NOVA VENEZA,0,4211603
4587,80764,SC,NOVO HORIZONTE,0,4211652
4588,82295,SC,ORLEANS,0,4211702
4589,83976,SC,OTACÍLIO COSTA,0,4211751
4590,82317,SC,OURO,0,4211801
4591,80845,SC,OURO VERDE,0,4211850
4592,81442,SC,PAIAL,0,4211876
4593,81264,SC,PAINEL,0,4211892
4594,82333,SC,PALHOÇA,0,4211900
4595,82350,SC,PALMA SOLA,0,4212007
4596,81566,SC,PALMEIRA,0,4212056
4597,82376,SC,PALMITOS,0,4212106
4598,82392,SC,PAPANDUVA,0,4212205
4599,80705,SC,PARAÍSO,0,4212239
4600,80403,SC,PASSO DE TORRES,0,4212254
4601,80624,SC,PASSOS MAIA,0,4212270
4602,82414,SC,PAULO LOPES,0,4212304
4603,82430,SC,PEDRAS GRANDES,0,4212403
4604,82457,SC,PENHA,0,4212502
4605,82473,SC,PERITIBA,0,4212601
4606,83925,SC,PESCARIA BRAVA,0,4212650
4607,82490,SC,PETROLÂNDIA,0,4212700
4608,82538,SC,PINHALZINHO,0,4212908
4609,82554,SC,PINHEIRO PRETO,0,4213005
4610,82570,SC,PIRATUBA,0,4213104
4611,80543,SC,PLANALTO ALEGRE,0,4213153
4612,82597,SC,POMERODE,0,4213203
4613,82619,SC,PONTE ALTA,0,4213302
4614,80926,SC,PONTE ALTA DO NORTE,0,4213351
4615,82635,SC,PONTE SERRADA,0,4213401
4616,82651,SC,PORTO BELO,0,4213500
4617,82678,SC,PORTO UNIÃO,0,4213609
4618,82694,SC,POUSO REDONDO,0,4213708
4619,82716,SC,PRAIA GRANDE,0,4213807
4620,82732,SC,PRESIDENTE CASTELO BRANCO,0,4213906
4621,82759,SC,PRESIDENTE GETÚLIO,0,4214003
4622,82775,SC,PRESIDENTE NEREU,0,4214102
4623,81647,SC,PRINCESA,0,4214151
4624,82791,SC,QUILOMBO,0,4214201
4625,82813,SC,RANCHO QUEIMADO,0,4214300
4626,82830,SC,RIO DAS ANTAS,0,4214409
4627,82856,SC,RIO DO CAMPO,0,4214508
4628,82872,SC,RIO DO OESTE,0,4214607
4629,82910,SC,RIO DO SUL,0,4214805
4630,82899,SC,RIO DOS CEDROS,0,4214706
4631,82937,SC,RIO FORTUNA,0,4214904
4632,82953,SC,RIO NEGRINHO,0,4215000
4633,80608,SC,RIO RUFINO,0,4215059
4634,80560,SC,RIQUEZA,0,4215075
4635,82970,SC,RODEIO,0,4215109
4636,82996,SC,ROMELÂNDIA,0,4215208
4637,83011,SC,SALETE,0,4215307
4638,81523,SC,SALTINHO,0,4215356
4639,83038,SC,SALTO VELOSO,0,4215406
4640,81000,SC,SANGÃO,0,4215455
4641,83054,SC,SANTA CECÍLIA,0,4215505
4642,80721,SC,SANTA HELENA,0,4215554
4643,83070,SC,SANTA ROSA DE LIMA,0,4215604
4644,80241,SC,SANTA ROSA DO SUL,0,4215653
4645,80349,SC,SANTA TEREZINHA,0,4215679
4646,81507,SC,SANTA TEREZINHA DO PROGRESSO,0,4215695
4647,81205,SC,SANTIAGO DO SUL,0,4215687
4648,83097,SC,SANTO AMARO DA IMPERATRIZ,0,4215703
4649,83410,SC,SAUDADES,0,4217303
4650,83437,SC,SCHROEDER,0,4217402
4651,83453,SC,SEARA,0,4217501
4652,80284,SC,SERRA ALTA,0,4217550
4653,83470,SC,SIDERÓPOLIS,0,4217600
4654,83496,SC,SOMBRIO,0,4217709
4655,80446,SC,SUL BRASIL,0,4217758
4656,83119,SC,SÃO BENTO DO SUL,0,4215802
4657,81485,SC,SÃO BERNARDINO,0,4215752
4658,83135,SC,SÃO BONIFÁCIO,0,4215901
4659,83151,SC,SÃO CARLOS,0,4216008
4660,80942,SC,SÃO CRISTÓVÃO DO SUL,0,4216057
4661,83178,SC,SÃO DOMINGOS,0,4216107
4662,83194,SC,SÃO FRANCISCO DO SUL,0,4216206
4663,83259,SC,SÃO JOAQUIM,0,4216503
4664,83275,SC,SÃO JOSÉ,0,4216602
4665,83291,SC,SÃO JOSÉ DO CEDRO,0,4216701
4666,83313,SC,SÃO JOSÉ DO CERRITO,0,4216800
4667,83216,SC,SÃO JOÃO BATISTA,0,4216305
4668,81124,SC,SÃO JOÃO DO ITAPERIÚ,0,4216354
4669,80640,SC,SÃO JOÃO DO OESTE,0,4216255
4670,83232,SC,SÃO JOÃO DO SUL,0,4216404
4671,83330,SC,SÃO LOURENÇO DO OESTE,0,4216909
4672,83356,SC,SÃO LUDGERO,0,4217006
4673,83372,SC,SÃO MARTINHO,0,4217105
4674,80780,SC,SÃO MIGUEL DA BOA VISTA,0,4217154
4675,83399,SC,SÃO MIGUEL DO OESTE,0,4217204
4676,81183,SC,SÃO PEDRO DE ALCÂNTARA,0,4217253
4677,83518,SC,TAIÓ,0,4217808
4678,83534,SC,TANGARÁ,0,4217907
4679,81680,SC,TIGRINHOS,0,4217956
4680,83550,SC,TIJUCAS,0,4218004
4681,83933,SC,TIMBÉ DO SUL,0,4218103
4682,83577,SC,TIMBÓ,0,4218202
4683,80209,SC,TIMBÓ GRANDE,0,4218251
4684,81345,SC,TREVISO,0,4218350
4685,83615,SC,TREZE DE MAIO,0,4218400
4686,83631,SC,TREZE TÍLIAS,0,4218509
4687,83658,SC,TROMBUDO CENTRAL,0,4218608
4688,83593,SC,TRÊS BARRAS,0,4218301
4689,83674,SC,TUBARÃO,0,4218707
4690,83682,SC,TUNÁPOLIS,0,4218756
4691,83690,SC,TURVO,0,4218806
4692,80144,SC,UNIÃO DO OESTE,0,4218855
4693,83712,SC,URUBICI,0,4218905
4694,80160,SC,URUPEMA,0,4218954
4695,83739,SC,URUSSANGA,0,4219002
4696,80462,SC,VARGEM,0,4219150
4697,80969,SC,VARGEM BONITA,0,4219176
4698,83755,SC,VARGEÃO,0,4219101
4699,83771,SC,VIDAL RAMOS,0,4219200
4700,83798,SC,VIDEIRA,0,4219309
4701,80128,SC,VITOR MEIRELES,0,4219358
4702,83810,SC,WITMARSUM,0,4219408
4703,83836,SC,XANXERÊ,0,4219507
4704,83852,SC,XAVANTINA,0,4219606
4705,83879,SC,XAXIM,0,4219705
4706,81825,SC,ZORTÉA,0,4219853
4707,80071,SC,ÁGUA DOCE,0,4200408
4708,80098,SC,ÁGUAS DE CHAPECÓ,0,4200507
4709,80500,SC,ÁGUAS FRIAS,0,4200556
4710,80110,SC,ÁGUAS MORNAS,0,4200606
4711,31011,SE,AMPARO DE SÃO FRANCISCO,0,2800100
4712,31038,SE,AQUIDABÃ,0,2800209
4713,31054,SE,ARACAJU,1,2800308
4714,31070,SE,ARAUÁ,0,2800407
4715,31097,SE,AREIA BRANCA,0,2800506
4716,31119,SE,BARRA DOS COQUEIROS,0,2800605
4717,31151,SE,BOQUIM,0,2800670
4718,31135,SE,BREJO GRANDE,0,2800704
4719,31194,SE,CAMPO DO BRITO,0,2801009
4720,31216,SE,CANHOBA,0,2801108
4721,31232,SE,CANINDÉ DE SÃO FRANCISCO,0,2801207
4722,31259,SE,CAPELA,0,2801306
4723,31275,SE,CARIRA,0,2801405
4724,31291,SE,CARMÓPOLIS,0,2801504
4725,31313,SE,CEDRO DE SÃO JOÃO,0,2801603
4726,31330,SE,CRISTINÁPOLIS,0,2801702
4727,31372,SE,CUMBE,0,2801900
4728,31399,SE,DIVINA PASTORA,0,2802007
4729,31410,SE,ESTÂNCIA,0,2802106
4730,31437,SE,FEIRA NOVA,0,2802205
4731,31453,SE,FREI PAULO,0,2802304
4732,31496,SE,GARARU,0,2802403
4733,31470,SE,GENERAL MAYNARD,0,2802502
4734,31518,SE,GRACCHO CARDOSO,0,2802601
4735,31534,SE,ILHA DAS FLORES,0,2802700
4736,31550,SE,INDIAROBA,0,2802809
4737,31577,SE,ITABAIANA,0,2802908
4738,31593,SE,ITABAIANINHA,0,2803005
4739,31615,SE,ITABI,0,2803104
4740,31631,SE,ITAPORANGA D'AJUDA,0,2803203
4741,31658,SE,JAPARATUBA,0,2803302
4742,31674,SE,JAPOATÃ,0,2803401
4743,31690,SE,LAGARTO,0,2803500
4744,31712,SE,LARANJEIRAS,0,2803609
4745,31739,SE,MACAMBIRA,0,2803708
4746,31755,SE,MALHADA DOS BOIS,0,2803807
4747,31771,SE,MALHADOR,0,2803906
4748,31798,SE,MARUIM,0,2804003
4749,31810,SE,MOITA BONITA,0,2804102
4750,31836,SE,MONTE ALEGRE DE SERGIPE,0,2804201
4751,31852,SE,MURIBECA,0,2804300
4752,31879,SE,NEÓPOLIS,0,2804409
4753,31356,SE,NOSSA SENHORA APARECIDA,0,2804458
4754,31895,SE,NOSSA SENHORA DA GLÓRIA,0,2804508
4755,31917,SE,NOSSA SENHORA DAS DORES,0,2804607
4756,31933,SE,NOSSA SENHORA DE LOURDES,0,2804706
4757,31950,SE,NOSSA SENHORA DO SOCORRO,0,2804805
4758,31976,SE,PACATUBA,0,2804904
4759,31992,SE,PEDRA MOLE,0,2805000
4760,32018,SE,PEDRINHAS,0,2805109
4761,32034,SE,PINHÃO,0,2805208
4762,32050,SE,PIRAMBU,0,2805307
4763,32115,SE,PORTO DA FOLHA,0,2805604
4764,32077,SE,POÇO REDONDO,0,2805406
4765,32093,SE,POÇO VERDE,0,2805505
4766,32131,SE,PROPRIÁ,0,2805703
4767,32174,SE,RIACHUELO,0,2805901
4768,32158,SE,RIACHÃO DO DANTAS,0,2805802
4769,32190,SE,RIBEIRÓPOLIS,0,2806008
4770,32212,SE,ROSÁRIO DO CATETE,0,2806107
4771,32239,SE,SALGADO,0,2806206
4772,32255,SE,SANTA LUZIA DO ITANHY,0,2806305
4773,32298,SE,SANTA ROSA DE LIMA,0,2806503
4774,31003,SE,SANTANA DO SÃO FRANCISCO,0,2806404
4775,32310,SE,SANTO AMARO DAS BROTAS,0,2806602
4776,32417,SE,SIMÃO DIAS,0,2807105
4777,32433,SE,SIRIRI,0,2807204
4778,32336,SE,SÃO CRISTÓVÃO,0,2806701
4779,32352,SE,SÃO DOMINGOS,0,2806800
4780,32379,SE,SÃO FRANCISCO,0,2806909
4781,32395,SE,SÃO MIGUEL DO ALEIXO,0,2807006
4782,32450,SE,TELHA,0,2807303
4783,32476,SE,TOBIAS BARRETO,0,2807402
4784,32492,SE,TOMAR DO GERU,0,2807501
4785,32514,SE,UMBAÚBA,0,2807600
4786,61018,SP,ADAMANTINA,0,3500105
4787,61034,SP,ADOLFO,0,3500204
4788,61050,SP,AGUAÍ,0,3500303
4789,61131,SP,AGUDOS,0,3500709
4790,61581,SP,ALAMBARI,0,3500758
4791,61158,SP,ALFREDO MARCONDES,0,3500808
4792,61174,SP,ALTAIR,0,3500907
4793,61190,SP,ALTINÓPOLIS,0,3501004
4794,61212,SP,ALTO ALEGRE,0,3501103
4795,61220,SP,ALUMÍNIO,0,3501152
4796,61298,SP,ALVINLÂNDIA,0,3501509
4797,61310,SP,AMERICANA,0,3501608
4798,61379,SP,AMPARO,0,3501905
4799,61336,SP,AMÉRICO BRASILIENSE,0,3501707
4800,61352,SP,AMÉRICO DE CAMPOS,0,3501806
4801,61395,SP,ANALÂNDIA,0,3502002
4802,61417,SP,ANDRADINA,0,3502101
4803,61433,SP,ANGATUBA,0,3502200
4804,61450,SP,ANHEMBI,0,3502309
4805,61476,SP,ANHUMAS,0,3502408
4806,61492,SP,APARECIDA,0,3502507
4807,61514,SP,APARECIDA D'OESTE,0,3502606
4808,61530,SP,APIAÍ,0,3502705
4809,61590,SP,ARAMINA,0,3503000
4810,61611,SP,ARANDU,0,3503109
4811,61646,SP,ARAPEÍ,0,3503158
4812,61638,SP,ARARAQUARA,0,3503208
4813,61654,SP,ARARAS,0,3503307
4814,61263,SP,ARAÇARIGUAMA,0,3502754
4815,61557,SP,ARAÇATUBA,0,3502804
4816,61573,SP,ARAÇOIABA DA SERRA,0,3502903
4817,62065,SP,ARCO-ÍRIS,0,3503356
4818,61670,SP,AREALVA,0,3503406
4819,61697,SP,AREIAS,0,3503505
4820,61719,SP,AREIÓPOLIS,0,3503604
